,ANNOTATION_ID,CVE_REF,TIME_SLOT_REF1,TIME_SLOT_REF2,LINGUISTIC_TYPE_REF,TIER_ID,PARENT_REF,annotation
7201,a35969,,ts5141,ts5142,default-lt,phn,,k
7202,a35970,,ts5143,ts5144,default-lt,phn,,u
7203,a35971,,ts5145,ts5148,default-lt,phn,,s
7204,a35972,,ts5149,ts5150,default-lt,phn,,t_f
7205,a35973,,ts5151,ts5154,default-lt,phn,,o
7206,a35974,,ts5155,ts5157,default-lt,phn,,d
7207,a35975,,ts5158,ts5161,default-lt,phn,,i
7208,a35976,,ts5162,ts5164,default-lt,phn,,t
7209,a35977,,ts5165,ts5169,default-lt,phn,,e
7210,a35978,,ts5177,ts5180,default-lt,phn,,a
7211,a35979,,ts5181,ts5184,default-lt,phn,,l
7212,a35980,,ts5185,ts5188,default-lt,phn,,k
7213,a35981,,ts5189,ts5192,default-lt,phn,,u
7214,a35982,,ts5193,ts5194,default-lt,phn,,n
7215,a35983,,ts5195,ts5208,default-lt,phn,,#i~
7216,a35984,,ts5209,ts5220,default-lt,phn,,#@
7217,a35985,,ts5221,ts5225,default-lt,phn,,d
7218,a35986,,ts5226,ts5242,default-lt,phn,,#ei
7219,a35987,,ts5243,ts5248,default-lt,phn,,d
7220,a35988,,ts5249,ts5250,default-lt,phn,,e
7221,a35989,,ts5251,ts5254,default-lt,phn,,LL
7222,a35990,,ts5255,ts5265,default-lt,phn,,je
7223,a35991,,ts5266,ts5268,default-lt,phn,,s
7224,a35992,,ts5269,ts5270,default-lt,phn,,E
7225,a35993,,ts5271,ts5274,default-lt,phn,,m
7226,a35994,,ts5275,ts5277,default-lt,phn,,p
7227,a35995,,ts5278,ts5285,default-lt,phn,,i
7228,a35996,,ts5292,ts5301,default-lt,phn,,#@
7229,a35997,,ts5302,ts5306,default-lt,phn,,p
7230,a35998,,ts5307,ts5311,default-lt,phn,,ju
7231,a35999,,ts5312,ts5316,default-lt,phn,,$bb
7232,a36000,,ts5317,ts5318,default-lt,phn,,E
7233,a36001,,ts5319,ts5322,default-lt,phn,,ll
7234,a36002,,ts5323,ts5328,default-lt,phn,,i
7235,a36003,,ts5329,ts5331,default-lt,phn,,d_f
7236,a36004,,ts5332,ts5337,default-lt,phn,,i
7237,a36005,,ts5338,ts5341,default-lt,phn,,k
7238,a36006,,ts5342,ts5343,default-lt,phn,,we
7239,a36007,,ts5344,ts5347,default-lt,phn,,s
7240,a36008,,ts5348,ts5351,default-lt,phn,,t_f
7241,a36009,,ts5352,ts5364,default-lt,phn,,#a
7242,a36010,,ts5365,ts5368,default-lt,phn,,g
7243,a36011,,ts5369,ts5370,default-lt,phn,,l
7244,a36012,,ts5371,ts5374,default-lt,phn,,o
7245,a36013,,ts5375,ts5377,default-lt,phn,,r
7246,a36014,,ts5378,ts5381,default-lt,phn,,jo
7247,a36015,,ts5382,ts5384,default-lt,phn,,s
7248,a36016,,ts5385,ts5391,default-lt,phn,,a
7249,a36017,,ts5392,ts5397,default-lt,phn,,B
7250,a36018,,ts5398,ts5399,default-lt,phn,,e
7251,a36019,,ts5400,ts5405,default-lt,phn,,r
7252,a36020,,ts5406,ts5407,default-lt,phn,,l
7253,a36021,,ts5408,ts5409,default-lt,phn,,a
7254,a36022,,ts5410,ts5413,default-lt,phn,,pp
7255,a36023,,ts5414,ts5415,default-lt,phn,,u
7256,a36024,,ts5416,ts5419,default-lt,phn,,n
7257,a36025,,ts5420,ts5421,default-lt,phn,,t
7258,a36026,,ts5422,ts5431,default-lt,phn,,!o
7259,a36027,,ts5432,ts5434,default-lt,phn,,t_f
7260,a36028,,ts5435,ts5436,default-lt,phn,,r
7261,a36029,,ts5437,ts5440,default-lt,phn,,a
7262,a36030,,ts5441,ts5442,default-lt,phn,,d_f
7263,a36031,,ts5443,ts5444,default-lt,phn,,i
7264,a36032,,ts5445,ts5449,default-lt,phn,,tts
7265,a36033,,ts5450,ts5453,default-lt,phn,,jo
7266,a36034,,ts5454,ts5457,default-lt,phn,,n
7267,a36035,,ts5458,ts5467,default-lt,phn,,#e
7268,a36036,,ts5477,ts5481,default-lt,phn,,n
7269,a36037,,ts5482,ts5485,default-lt,phn,,a
7270,a36038,,ts5486,ts5488,default-lt,phn,,p_f
7271,a36039,,ts5489,ts5492,default-lt,phn,,o
7272,a36040,,ts5493,ts5494,default-lt,phn,,l
7273,a36041,,ts5495,ts5498,default-lt,phn,,e
7274,a36042,,ts5499,ts5500,default-lt,phn,,t
7275,a36043,,ts5501,ts5504,default-lt,phn,,a
7276,a36044,,ts5505,ts5507,default-lt,phn,,n
7277,a36045,,ts5508,ts5513,default-lt,phn,,a~
7278,a36046,,ts5530,ts5534,default-lt,phn,,p
7279,a36047,,ts5535,ts5538,default-lt,phn,,e
7280,a36048,,ts5539,ts5541,default-lt,phn,,r
7281,a36049,,ts5542,ts5549,default-lt,phn,,O
7282,a36050,,ts5556,ts5567,default-lt,phn,,@
7283,a36051,,ts5578,ts5582,default-lt,phn,,O
7284,a36052,,ts5583,ts5588,default-lt,phn,,ddZ
7285,a36053,,ts5589,ts5603,default-lt,phn,,ii
7286,a36054,,ts5604,ts5609,default-lt,phn,,M
7287,a36055,,ts5610,ts5611,default-lt,phn,,v
7288,a36056,,ts5612,ts5615,default-lt,phn,,e
7289,a36057,,ts5616,ts5617,default-lt,phn,,r
7290,a36058,,ts5618,ts5621,default-lt,phn,,#!i
7291,a36059,,ts5622,ts5623,default-lt,phn,,t
7292,a36060,,ts5624,ts5629,default-lt,phn,,#a
7293,a36061,,ts5640,ts5645,default-lt,phn,,p
7294,a36062,,ts5646,ts5652,default-lt,phn,,ju
7295,a36063,,ts5653,ts5656,default-lt,phn,,k
7296,a36064,,ts5657,ts5662,default-lt,phn,,e
7297,a36065,,ts5663,ts5667,default-lt,phn,,s
7298,a36066,,ts5668,ts5671,default-lt,phn,,u
7299,a36067,,ts5672,ts5676,default-lt,phn,,$kk
7300,a36068,,ts5677,ts5678,default-lt,phn,,we
7301,a36069,,ts5679,ts5682,default-lt,phn,,s
7302,a36070,,ts5683,ts5684,default-lt,phn,,t_f
7303,a36071,,ts5685,ts5688,default-lt,phn,,j!a
7304,a36072,,ts5689,ts5692,default-lt,phn,,s
7305,a36073,,ts5693,ts5695,default-lt,phn,,p
7306,a36074,,ts5696,ts5697,default-lt,phn,,E
7307,a36075,,ts5698,ts5703,default-lt,phn,,tt
7308,a36076,,ts5704,ts5709,default-lt,phn,,i
7309,a36077,,ts5710,ts5717,default-lt,phn,,mm
7310,a36078,,ts5718,ts5719,default-lt,phn,,a
7311,a36079,,ts5720,ts5723,default-lt,phn,,ddZ
7312,a36080,,ts5724,ts5727,default-lt,phn,,!i
7313,a36081,,ts5728,ts5729,default-lt,phn,,n
7314,a36082,,ts5730,ts5735,default-lt,phn,,j~E
7315,a36083,,ts5736,ts5739,default-lt,phn,,$mm
7316,a36084,,ts5740,ts5743,default-lt,phn,,e
7317,a36085,,ts5744,ts5746,default-lt,phn,,m
7318,a36086,,ts5747,ts5750,default-lt,phn,,O~
7319,a36087,,ts5751,ts5753,default-lt,phn,,r
7320,a36088,,ts5754,ts5759,default-lt,phn,,je
7321,a36089,,ts5760,ts5764,default-lt,phn,,k_f
7322,a36090,,ts5765,ts5770,default-lt,phn,,e
7323,a36091,,ts5771,ts5775,default-lt,phn,,r
7324,a36092,,ts5776,ts5777,default-lt,phn,,a
7325,a36093,,ts5778,ts5783,default-lt,phn,,kk
7326,a36094,,ts5784,ts5785,default-lt,phn,,o~
7327,a36095,,ts5786,ts5789,default-lt,phn,,n
7328,a36096,,ts5790,ts5793,default-lt,phn,,t
7329,a36097,,ts5794,ts5799,default-lt,phn,,a
7330,a36098,,ts5800,ts5804,default-lt,phn,,l
7331,a36099,,ts5805,ts5808,default-lt,phn,,a
7332,a36100,,ts5809,ts5812,default-lt,phn,,s
7333,a36101,,ts5813,ts5816,default-lt,phn,,t
7334,a36102,,ts5817,ts5820,default-lt,phn,,O
7335,a36103,,ts5821,ts5823,default-lt,phn,,r
7336,a36104,,ts5824,ts5829,default-lt,phn,,ja
7337,a36105,,ts5830,ts5832,default-lt,phn,,l
7338,a36106,,ts5833,ts5839,default-lt,phn,,a
7339,a36107,,ts5840,ts5843,default-lt,phn,,k
7340,a36108,,ts5844,ts5845,default-lt,phn,,r*
7341,a36109,,ts5846,ts5847,default-lt,phn,,e
7342,a36110,,ts5848,ts5852,default-lt,phn,,SS
7343,a36111,,ts5853,ts5856,default-lt,phn,,i
7344,a36112,,ts5857,ts5858,default-lt,phn,,t
7345,a36113,,ts5859,ts5866,default-lt,phn,,a
7346,a36114,,ts5875,ts5879,default-lt,phn,,d
7347,a36115,,ts5880,ts5883,default-lt,phn,,i
7348,a36116,,ts5884,ts5885,default-lt,phn,,S
7349,a36117,,ts5886,ts5889,default-lt,phn,,#a
7350,a36118,,ts5890,ts5891,default-lt,phn,,m
7351,a36119,,ts5892,ts5900,default-lt,phn,,O~
7352,a36120,,ts5901,ts5906,default-lt,phn,,d
7353,a36121,,ts5907,ts5908,default-lt,phn,,e
7354,a36122,,ts5909,ts5914,default-lt,phn,,ll
7355,a36123,,ts5915,ts5924,default-lt,phn,,#a
7356,a36124,,ts5925,ts5933,default-lt,phn,,d
7357,a36125,,ts5934,ts5935,default-lt,phn,,e
7358,a36126,,ts5936,ts5939,default-lt,phn,,ll
7359,a36127,,ts5940,ts5947,default-lt,phn,,E
7360,a36128,,ts5948,ts5950,default-lt,phn,,S
7361,a36129,,ts5951,ts5952,default-lt,phn,,i
7362,a36130,,ts5953,ts5957,default-lt,phn,,tt
7363,a36131,,ts5958,ts5964,default-lt,phn,,a
7364,a36132,,ts5965,ts5968,default-lt,phn,,D
7365,a36133,,ts5969,ts5970,default-lt,phn,,e
7366,a36134,,ts5971,ts5975,default-lt,phn,,ll
7367,a36135,,ts5976,ts5985,default-lt,phn,,e
7368,a36136,,ts5993,ts5998,default-lt,phn,,d
7369,a36137,,ts5999,ts6006,default-lt,phn,,e
7370,a36138,,ts6007,ts6010,default-lt,phn,,s
7371,a36139,,ts6011,ts6019,default-lt,phn,,w@!i
7372,a36140,,ts6020,ts6021,default-lt,phn,,r
7373,a36141,,ts6022,ts6025,default-lt,phn,,i
7374,a36142,,ts6026,ts6028,default-lt,phn,,k
7375,a36143,,ts6029,ts6030,default-lt,phn,,O
7376,a36144,,ts6031,ts6034,default-lt,phn,,r
7377,a36145,,ts6035,ts6038,default-lt,phn,,d
7378,a36146,,ts6039,ts6043,default-lt,phn,,i
7379,a36147,,ts6044,ts6047,default-lt,phn,,s
7380,a36148,,ts6048,ts6051,default-lt,phn,,t
7381,a36149,,ts6052,ts6055,default-lt,phn,,O
7382,a36150,,ts6056,ts6059,default-lt,phn,,r
7383,a36151,,ts6060,ts6063,default-lt,phn,,i
7384,a36152,,ts6064,ts6066,default-lt,phn,,S
7385,a36153,,ts6067,ts6081,default-lt,phn,,i
7386,a36154,,ts6082,ts6089,default-lt,phn,,r
7387,a36155,,ts6090,ts6093,default-lt,phn,,E!a
7388,a36156,,ts6094,ts6097,default-lt,phn,,l_f
7389,a36157,,ts6098,ts6099,default-lt,phn,,t
7390,a36158,,ts6100,ts6106,default-lt,phn,,a
7391,a36159,,ts6116,ts6119,default-lt,phn,,tS
7392,a36160,,ts6120,ts6126,default-lt,phn,,!i
7393,a36161,,ts6127,ts6128,default-lt,phn,,k_f
7394,a36162,,ts6129,ts6130,default-lt,phn,,o
7395,a36163,,ts6131,ts6134,default-lt,phn,,n
7396,a36164,,ts6135,ts6137,default-lt,phn,,tS
7397,a36165,,ts6138,ts6139,default-lt,phn,,e
7398,a36166,,ts6140,ts6143,default-lt,phn,,n
7399,a36167,,ts6144,ts6146,default-lt,phn,,t
7400,a36168,,ts6147,ts6148,default-lt,phn,,r
7401,a36169,,ts6149,ts6152,default-lt,phn,,e
7402,a36170,,ts6153,ts6154,default-lt,phn,,4
7403,a36171,,ts6155,ts6158,default-lt,phn,,e
7404,a36172,,ts6159,ts6161,default-lt,phn,,m
7405,a36173,,ts6162,ts6167,default-lt,phn,,O
7406,a36174,,ts6168,ts6172,default-lt,phn,,p
7407,a36175,,ts6173,ts6174,default-lt,phn,,e
7408,a36176,,ts6175,ts6180,default-lt,phn,,r
7409,a36177,,ts6181,ts6183,default-lt,phn,,d
7410,a36178,,ts6184,ts6187,default-lt,phn,,i
7411,a36179,,ts6188,ts6193,default-lt,phn,,$pp
7412,a36180,,ts6194,ts6200,default-lt,phn,,i
7413,a36181,,ts6201,ts6207,default-lt,phn,,$pp
7414,a36182,,ts6208,ts6209,default-lt,phn,,e
7415,a36183,,ts6210,ts6217,default-lt,phn,,r
7416,a36184,,ts6218,ts6223,default-lt,phn,,l
7417,a36185,,ts6224,ts6227,default-lt,phn,,o
7418,a36186,,ts6228,ts6232,default-lt,phn,,$pp
7419,a36187,,ts6233,ts6239,default-lt,phn,,ju
7420,a36188,,ts6248,ts6251,default-lt,phn,,s
7421,a36189,,ts6252,ts6258,default-lt,phn,,u
7422,a36190,,ts6259,ts6265,default-lt,phn,,$kk
7423,a36191,,ts6266,ts6267,default-lt,phn,,we
7424,a36192,,ts6268,ts6271,default-lt,phn,,ll
7425,a36193,,ts6272,ts6277,default-lt,phn,,a
7426,a36194,,ts6278,ts6283,default-lt,phn,,k
7427,a36195,,ts6284,ts6290,default-lt,phn,,#E
7428,a36196,,ts6291,ts6299,default-lt,phn,,$pp
7429,a36197,,ts6300,ts6301,default-lt,phn,,r
7430,a36198,,ts6302,ts6305,default-lt,phn,,O
7431,a36199,,ts6306,ts6307,default-lt,phn,,p_f
7432,a36200,,ts6308,ts6309,default-lt,phn,,r-j
7433,a36201,,ts6310,ts6318,default-lt,phn,,!O
7434,a36202,,ts6319,ts6322,default-lt,phn,,l
7435,a36203,,ts6323,ts6329,default-lt,phn,,a
7436,a36204,,ts6330,ts6332,default-lt,phn,,v
7437,a36205,,ts6333,ts6336,default-lt,phn,,i
7438,a36206,,ts6337,ts6339,default-lt,phn,,t
7439,a36207,,ts6340,ts6345,default-lt,phn,,!a
7440,a36208,,ts6346,ts6348,default-lt,phn,,d
7441,a36209,,ts6349,ts6354,default-lt,phn,,e-i
7442,a36210,,ts6355,ts6357,default-lt,phn,,Z
7443,a36211,,ts6358,ts6359,default-lt,phn,,e
7444,a36212,,ts6360,ts6363,default-lt,phn,,r
7445,a36213,,ts6364,ts6367,default-lt,phn,,t
7446,a36214,,ts6368,ts6371,default-lt,phn,,o
7447,a36215,,ts6372,ts6374,default-lt,phn,,s
7448,a36216,,ts6375,ts6378,default-lt,phn,,i~
7449,a36217,,ts6379,ts6380,default-lt,phn,,n
7450,a36218,,ts6381,ts6386,default-lt,phn,,i~
7451,a36219,,ts6387,ts6395,default-lt,phn,,e
7452,a36220,,ts6396,ts6399,default-lt,phn,,l
7453,a36221,,ts6400,ts6406,default-lt,phn,,a
7454,a36222,,ts6407,ts6410,default-lt,phn,,v
7455,a36223,,ts6411,ts6414,default-lt,phn,,i
7456,a36224,,ts6415,ts6417,default-lt,phn,,t
7457,a36225,,ts6418,ts6424,default-lt,phn,,a
7458,a36226,,ts6425,ts6426,default-lt,phn,,d
7459,a36227,,ts6427,ts6428,default-lt,phn,,e
7460,a36228,,ts6429,ts6432,default-lt,phn,,ll
7461,a36229,,ts6433,ts6443,default-lt,phn,,#a
7462,a36230,,ts6444,ts6451,default-lt,phn,,tS
7463,a36231,,ts6452,ts6453,default-lt,phn,,e
7464,a36232,,ts6454,ts6457,default-lt,phn,,r
7465,a36233,,ts6458,ts6460,default-lt,phn,,t
7466,a36234,,ts6461,ts6464,default-lt,phn,,#o
7467,a36235,,ts6465,ts6466,default-lt,phn,,s
7468,a36236,,ts6467,ts6472,default-lt,phn,,a
7469,a36237,,ts6485,ts6497,default-lt,phn,,!a
7470,a36238,,ts6498,ts6499,default-lt,phn,,&l
7471,a36239,,ts6500,ts6503,default-lt,phn,,!o
7472,a36240,,ts6504,ts6505,default-lt,phn,,r
7473,a36241,,ts6506,ts6514,default-lt,phn,,a
7474,a36242,,ts6515,ts6518,default-lt,phn,,p
7475,a36243,,ts6519,ts6520,default-lt,phn,,r
7476,a36244,,ts6521,ts6524,default-lt,phn,,!O
7477,a36245,,ts6525,ts6527,default-lt,phn,,v
7478,a36246,,ts6528,ts6531,default-lt,phn,,a
7479,a36247,,ts6532,ts6535,default-lt,phn,,D
7480,a36248,,ts6536,ts6544,default-lt,phn,,!e-a i
7481,a36249,,ts6545,ts6549,default-lt,phn,,mm
7482,a36250,,ts6550,ts6551,default-lt,phn,,a
7483,a36251,,ts6552,ts6556,default-lt,phn,,ddZ
7484,a36252,,ts6557,ts6560,default-lt,phn,,i~
7485,a36253,,ts6561,ts6562,default-lt,phn,,n
7486,a36254,,ts6563,ts6566,default-lt,phn,,a
7487,a36255,,ts6567,ts6568,default-lt,phn,,r
7488,a36256,,ts6569,ts6580,default-lt,phn,,#E
7489,a36257,,ts6593,ts6596,default-lt,phn,,l
7490,a36258,,ts6597,ts6602,default-lt,phn,,a
7491,a36259,,ts6603,ts6605,default-lt,phn,,n
7492,a36260,,ts6606,ts6609,default-lt,phn,,a~
7493,a36261,,ts6610,ts6612,default-lt,phn,,p
7494,a36262,,ts6613,ts6616,default-lt,phn,,o
7495,a36263,,ts6617,ts6618,default-lt,phn,,l
7496,a36264,,ts6619,ts6624,default-lt,phn,,i
7497,a36265,,ts6625,ts6627,default-lt,phn,,d
7498,a36266,,ts6628,ts6638,default-lt,phn,,#i
7499,a36267,,ts6639,ts6645,default-lt,phn,,s
7500,a36268,,ts6646,ts6647,default-lt,phn,,e
7501,a36269,,ts6648,ts6651,default-lt,phn,,tt
7502,a36270,,ts6652,ts6655,default-lt,phn,,E
7503,a36271,,ts6656,ts6658,default-lt,phn,,tS
7504,a36272,,ts6659,ts6660,default-lt,phn,,E~
7505,a36273,,ts6661,ts6664,default-lt,phn,,n
7506,a36274,,ts6665,ts6667,default-lt,phn,,t
7507,a36275,,ts6668,ts6673,default-lt,phn,,oa
7508,a36276,,ts6674,ts6677,default-lt,phn,,nn
7509,a36277,,ts6678,ts6683,default-lt,phn,,i
7510,a36278,,ts6684,ts6686,default-lt,phn,,f
7511,a36279,,ts6687,ts6694,default-lt,phn,,#a
7512,a36280,,ts6706,ts6712,default-lt,phn,,s
7513,a36281,,ts6713,ts6716,default-lt,phn,,u
7514,a36282,,ts6717,ts6721,default-lt,phn,,kk
7515,a36283,,ts6722,ts6729,default-lt,phn,,u!i
7516,a36284,,ts6730,ts6732,default-lt,phn,,r
7517,a36285,,ts6733,ts6734,default-lt,phn,,e
7518,a36286,,ts6735,ts6739,default-lt,phn,,$JJ
7519,a36287,,ts6740,ts6743,default-lt,phn,,a~
7520,a36288,,ts6744,ts6745,default-lt,phn,,v
7521,a36289,,ts6746,ts6758,default-lt,phn,,#a
7522,a36290,,ts6770,ts6773,default-lt,phn,,l
7523,a36291,,ts6774,ts6779,default-lt,phn,,a
7524,a36292,,ts6780,ts6782,default-lt,phn,,d
7525,a36293,,ts6783,ts6786,default-lt,phn,,i
7526,a36294,,ts6787,ts6788,default-lt,phn,,n
7527,a36295,,ts6789,ts6790,default-lt,phn,,a
7528,a36296,,ts6791,ts6794,default-lt,phn,,s
7529,a36297,,ts6795,ts6797,default-lt,phn,,t_f
7530,a36298,,ts6798,ts6803,default-lt,phn,,j@
7531,a36299,,ts6804,ts6809,default-lt,phn,,d
7532,a36300,,ts6810,ts6811,default-lt,phn,,e
7533,a36301,,ts6812,ts6816,default-lt,phn,,$LL
7534,a36302,,ts6817,ts6820,default-lt,phn,,ja
7535,a36303,,ts6821,ts6824,default-lt,phn,,n
7536,a36304,,ts6825,ts6827,default-lt,phn,,dZ
7537,a36305,,ts6828,ts6835,default-lt,phn,,oi
7538,a36306,,ts6836,ts6838,default-lt,phn,,n
7539,a36307,,ts6839,ts6843,default-lt,phn,,i~
7540,a36308,,ts6853,ts6858,default-lt,phn,,k
7541,a36309,,ts6859,ts6860,default-lt,phn,,wi
7542,a36310,,ts6861,ts6864,default-lt,phn,,n
7543,a36311,,ts6865,ts6867,default-lt,phn,,d
7544,a36312,,ts6868,ts6874,default-lt,phn,,#i
7545,a36313,,ts6875,ts6878,default-lt,phn,,d
7546,a36314,,ts6879,ts6884,default-lt,phn,,j!o
7547,a36315,,ts6885,ts6886,default-lt,phn,,r
7548,a36316,,ts6887,ts6890,default-lt,phn,,i
7549,a36317,,ts6891,ts6893,default-lt,phn,,dZ
7550,a36318,,ts6894,ts6897,default-lt,phn,,i
7551,a36319,,ts6898,ts6905,default-lt,phn,,n
7552,a36320,,ts6906,ts6914,default-lt,phn,,#E
7553,a36321,,ts6915,ts6919,default-lt,phn,,f
7554,a36322,,ts6920,ts6921,default-lt,phn,,r
7555,a36323,,ts6922,ts6923,default-lt,phn,,a
7556,a36324,,ts6924,ts6927,default-lt,phn,,n
7557,a36325,,ts6928,ts6930,default-lt,phn,,tS
7558,a36326,,ts6931,ts6934,default-lt,phn,,e
7559,a36327,,ts6935,ts6936,default-lt,phn,,s
7560,a36328,,ts6937,ts6942,default-lt,phn,,E
7561,a36329,,ts6949,ts6960,default-lt,phn,,e
7562,a36330,,ts6961,ts6966,default-lt,phn,,$pp
7563,a36331,,ts6967,ts6968,default-lt,phn,,r
7564,a36332,,ts6969,ts6972,default-lt,phn,,o
7565,a36333,,ts6973,ts6976,default-lt,phn,,v
7566,a36334,,ts6977,ts6980,default-lt,phn,,a
7567,a36335,,ts6981,ts6983,default-lt,phn,,D
7568,a36336,,ts6984,ts6989,default-lt,phn,,e-a
7569,a36337,,ts6990,ts6994,default-lt,phn,,mm
7570,a36338,,ts6995,ts6996,default-lt,phn,,a
7571,a36339,,ts6997,ts7002,default-lt,phn,,ddZ
7572,a36340,,ts7003,ts7006,default-lt,phn,,i
7573,a36341,,ts7007,ts7010,default-lt,phn,,n
7574,a36342,,ts7011,ts7014,default-lt,phn,,a
7575,a36343,,ts7015,ts7018,default-lt,phn,,r
7576,a36344,,ts7019,ts7026,default-lt,phn,,Eu
7577,a36345,,ts7027,ts7032,default-lt,phn,,M
7578,a36346,,ts7033,ts7034,default-lt,phn,,v
7579,a36347,,ts7035,ts7038,default-lt,phn,,O
7580,a36348,,ts7039,ts7040,default-lt,phn,,m
7581,a36349,,ts7041,ts7044,default-lt,phn,,!e
7582,a36350,,ts7045,ts7046,default-lt,phn,,r
7583,a36351,,ts7047,ts7052,default-lt,phn,,!o
7584,a36352,,ts7053,ts7062,default-lt,phn,,v
7585,a36353,,ts7063,ts7064,default-lt,phn,,i
7586,a36354,,ts7065,ts7068,default-lt,phn,,s
7587,a36355,,ts7069,ts7071,default-lt,phn,,t
7588,a36356,,ts7072,ts7077,default-lt,phn,,o
7589,a36357,,ts7078,ts7081,default-lt,phn,,G
7590,a36358,,ts7082,ts7085,default-lt,phn,,e
7591,a36359,,ts7086,ts7092,default-lt,phn,,$vv
7592,a36360,,ts7093,ts7102,default-lt,phn,,oi
7593,a36361,,ts7103,ts7108,default-lt,phn,,s-j
7594,a36362,,ts7109,ts7112,default-lt,phn,,e
7595,a36363,,ts7113,ts7116,default-lt,phn,,D
7596,a36364,,ts7117,ts7123,default-lt,phn,,E
7597,a36365,,ts7124,ts7128,default-lt,phn,,n
7598,a36366,,ts7129,ts7132,default-lt,phn,,a
7599,a36367,,ts7133,ts7136,default-lt,phn,,p
7600,a36368,,ts7137,ts7140,default-lt,phn,,o
7601,a36369,,ts7141,ts7144,default-lt,phn,,l
7602,a36370,,ts7145,ts7148,default-lt,phn,,e
7603,a36371,,ts7149,ts7152,default-lt,phn,,t
7604,a36372,,ts7153,ts7156,default-lt,phn,,a
7605,a36373,,ts7157,ts7159,default-lt,phn,,n
7606,a36374,,ts7160,ts7167,default-lt,phn,,i~
7607,a36375,,ts7168,ts7174,default-lt,phn,,n
7608,a36376,,ts7175,ts7176,default-lt,phn,,ts
7609,a36377,,ts7177,ts7178,default-lt,phn,,o
7610,a36378,,ts7179,ts7182,default-lt,phn,,mm
7611,a36379,,ts7183,ts7192,default-lt,phn,,!a
7612,a36380,,ts7193,ts7196,default-lt,phn,,p
7613,a36381,,ts7197,ts7198,default-lt,phn,,o
7614,a36382,,ts7199,ts7203,default-lt,phn,,ss
7615,a36383,,ts7204,ts7207,default-lt,phn,,j~a~
7616,a36384,,ts7208,ts7211,default-lt,phn,,m
7617,a36385,,ts7212,ts7217,default-lt,phn,,o
7618,a36386,,ts7218,ts7221,default-lt,phn,,f
7619,a36387,,ts7222,ts7225,default-lt,phn,,a
7620,a36388,,ts7226,ts7229,default-lt,phn,,r
7621,a36389,,ts7230,ts7234,default-lt,phn,,@u
7622,a36390,,ts7235,ts7240,default-lt,phn,,N
7623,a36391,,ts7241,ts7244,default-lt,phn,,k_f
7624,a36392,,ts7245,ts7246,default-lt,phn,,o
7625,a36393,,ts7247,ts7250,default-lt,phn,,M
7626,a36394,,ts7251,ts7254,default-lt,phn,,f
7627,a36395,,ts7255,ts7256,default-lt,phn,,r
7628,a36396,,ts7257,ts7258,default-lt,phn,,o~
7629,a36397,,ts7259,ts7262,default-lt,phn,,n
7630,a36398,,ts7263,ts7264,default-lt,phn,,t
7631,a36399,,ts7265,ts7279,default-lt,phn,,O
7632,a36400,,ts7280,ts7283,default-lt,phn,,f
7633,a36401,,ts7284,ts7287,default-lt,phn,,a
7634,a36402,,ts7288,ts7290,default-lt,phn,,S
7635,a36403,,ts7291,ts7294,default-lt,phn,,i
7636,a36404,,ts7295,ts7298,default-lt,phn,,l
7637,a36405,,ts7299,ts7303,default-lt,phn,,E
7638,a36406,,ts7314,ts7331,default-lt,phn,,#@
7639,a36407,,ts7332,ts7336,default-lt,phn,,u
7640,a36408,,ts7337,ts7342,default-lt,phn,,M
7641,a36409,,ts7343,ts7346,default-lt,phn,,v
7642,a36410,,ts7347,ts7350,default-lt,phn,,O
7643,a36411,,ts7351,ts7353,default-lt,phn,,m
7644,a36412,,ts7354,ts7357,default-lt,phn,,E
7645,a36413,,ts7358,ts7360,default-lt,phn,,r
7646,a36414,,ts7361,ts7366,default-lt,phn,,o
7647,a36415,,ts7367,ts7370,default-lt,phn,,k_f
7648,a36416,,ts7371,ts7372,default-lt,phn,,o~
7649,a36417,,ts7373,ts7376,default-lt,phn,,m
7650,a36418,,ts7377,ts7379,default-lt,phn,,p
7651,a36419,,ts7380,ts7381,default-lt,phn,,l
7652,a36420,,ts7382,ts7385,default-lt,phn,,e
7653,a36421,,ts7386,ts7388,default-lt,phn,,t
7654,a36422,,ts7389,ts7392,default-lt,phn,,a
7655,a36423,,ts7393,ts7396,default-lt,phn,,m
7656,a36424,,ts7397,ts7398,default-lt,phn,,E
7657,a36425,,ts7399,ts7402,default-lt,phn,,n
7658,a36426,,ts7403,ts7404,default-lt,phn,,t
7659,a36427,,ts7405,ts7419,default-lt,phn,,#E
7660,a36428,,ts7420,ts7423,default-lt,phn,,d
7661,a36429,,ts7424,ts7427,default-lt,phn,,i
7662,a36430,,ts7428,ts7430,default-lt,phn,,s
7663,a36431,,ts7431,ts7434,default-lt,phn,,a
7664,a36432,,ts7435,ts7437,default-lt,phn,,b
7665,a36433,,ts7438,ts7441,default-lt,phn,,i
7666,a36434,,ts7442,ts7444,default-lt,phn,,t
7667,a36435,,ts7445,ts7448,default-lt,phn,,a
7668,a36436,,ts7449,ts7451,default-lt,phn,,t
7669,a36437,,ts7452,ts7457,default-lt,phn,,O
7670,a36438,,ts7467,ts7473,default-lt,phn,,r
7671,a36439,,ts7474,ts7475,default-lt,phn,,!i
7672,a36440,,ts7476,ts7479,default-lt,phn,,s
7673,a36441,,ts7480,ts7482,default-lt,phn,,p
